Show me pictures of [kittens].,I want to see pictures of [kittens],Where are pictures of [kittens],How can I find pictures of [kittens]
Show me pictures of [kittens].,Find pictures of [kittens],Search for pictures of [kittens],Look up images of cute [kittens]
Show me pictures of [kittens].,I want to see pictures of [kittens].,Display pictures of [kittens].,Show pictures of [kittens].
Show me pictures of [kittens].,I want to see pictures of [kittens].,Let me see pictures of [kittens].,Give me pictures of [kittens].
Show me pictures of [kittens].,Show me a bunch of pictures of kittens.,I want to see pictures of kittens.,Please show me some cute kittens.
Show me pictures of [kittens].,I want to see pictures of [kittens].,Please display pictures of [kittens] for me.,Open up pictures of [kittens].
Show me pictures of [kittens].,Please display pictures of [kittens],Show images of [kittens],Search for pictures of [kittens]
Show me pictures of [kittens].,Find pictures of [kittens].,Locate images for [kittens].,Show me cute pics of [kittens].
Show me pictures of [kittens].,Show me some [kittens].,I want to see pics of [kittens].,[kittens] - show me photos of [kittens].
Show me pictures of [kittens].,Pull up pictures of [kittens],Find pictures of [kittens],Put pictures of [kittens] in my gallery folder
Show me pictures of [kittens].,Pull up photos of [kittens].,I want to see pics of [kittens].,Display pictures of [kittens].
Show me pictures of [kittens].,I want to see photos of [kittens].,Please find pics of [kittens] for me.,Can you show me some shots of [kittens]?
Show me pictures of [kittens].,Display pictures of [kittens].,Display images of [kittens].,Show me images of [kittens].
Show me pictures of [kittens].,Bring up pictures of Kittens.,Can you show me pictures of Kittens?,Are there any pictures of kittens that you can show me?
Show me pictures of [kittens].,Bring up pictures of [kittens].,Please show me pictures of [kittens].,Can you give me some pictures of [kittens]?
Show me pictures of [kittens].,I'd like to see some pictures of [kittens].,Find some good pictures of [kittens] for me.,Find and show me some pictures of [kittens].
Show me pictures of [kittens].,I want to see [kittens].,Show me [kittens],Can you show me some pictures of [kittens]?
Show me pictures of [kittens].,I want to see pictures of [kittens],Show me images of [kittens],Give me photos of [kittens]
Switch back to the [tab] I was just looking at.,Return to the previous [tab].,Return to the [tab] I was just looking at.,Switch back to the [tab] right before this one.
Switch back to the [tab] I was just looking at.,"The [tab] I was just looking at, switch back to it.",Open the [tab] I was just looking at.,Please go back to [tab] I was just looking at.
Switch back to the [tab] I was just looking at.,Go back to the previous [tab],Switch back to previous [tab],Swap back to previous [tab]
Switch back to the [tab] I was just looking at.,Change back to the previous [tab] I was looking at.,Go back to my last [tab].,Go back to the last [tab] I was looking at.
Switch back to the [tab] I was just looking at.,Go back to the previous tab.,Return to the last tab.,Please bring up the last tab I had open.
Switch back to the [tab] I was just looking at.,Go back to the tab I was just on.,Switch over to the tab I was just using.,Move back to the tab that I was just using before.
Switch back to the [tab] I was just looking at.,Go back to the [tab] I just had open.,Change to the most recent [tab].,Let me see the last [tab] I was viewing.
Switch back to the [tab] I was just looking at.,Go back to the [tab] I was just on.,I want to see the [tab] I was just looking at.,Take me back to the [tab] I was just looking at.
Switch back to the [tab] I was just looking at.,Go back to the previous [tab],Go back one [tab],Move back to the [tab] I was just looking at.
Switch back to the [tab] I was just looking at.,Go back to the previous tab.,Go back to the tab I was looking at.,I want to see the previous tab.
Switch back to the [tab] I was just looking at.,Pull up the [tab] I was just viewing.,Change back to the [tab] that I was just looking at.,I want you to switch the [tab] back to what I was looking at before.
Switch back to the [tab] I was just looking at.,Go back to the previous [tab] that I was looking at.,Flip back to the [tab] that I just previously looked at.,Change back to the [tab] that I was looking at.
Switch back to the [tab] I was just looking at.,Switch over to the [tab] I was just looking at.,Switch over to the [tab] I was just on.,Please switch back to the last [tab].
Switch back to the [tab] I was just looking at.,"For the [tab] I was just looking at, go back",Show the [tab] I was just looking at,The [tab] I was just looking at should be displayed
Switch back to the [tab] I was just looking at.,Go back to the previous [tab].,I want to go back to the last [tab] I was on.,Bring up the [tab] I was just on.
Switch back to the [tab] I was just looking at.,Go back to the [tab] I was just viewing.,Go back to the last [tab] that I looked at.,Return to the previous [tab].
Switch back to the [tab] I was just looking at.,Take me back to the [tab] that I was just looking at.,Move me to the [tab] that I just viewed.,Send me back to the [tab] that I most recently looked at.
Switch back to the [tab] I was just looking at.,Pull up  my most recent [tab],Open the previous [tab] I viewed,Go back to the previous [tab]
Switch back to the [tab] I was just looking at.,Go to [tab],Go to previous [tab],Show previous [tab]
Switch back to the [tab] I was just looking at.,Go back to the [tab] I was just looking at.,Return back to the [tab] I was just looking at.,Return back to the [tab] I was just viewing.
Switch back to the [tab] I was just looking at.,Go back to the previous [tab].,Bring me back to the [tab] that I was just on.,Take me back to the [tab] I was most recently viewing.
Switch back to the [tab] I was just looking at.,Go back to the tab I was just looking at.,Change to the tab I just had up.,Show me the tab I was just looking at.
